"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",110,0.515363551396824,2.2255851211271,1.18249130414295e-08,5.89353665984846e-07,4.89426927146324e-07,2253,"tags=38%, list=17%, signal=32%","AURKB/CCNB2/CENPU/KIF2C/CDCA8/CDK1/NUF2/SKA1/BUB1/SKA2/BIRC5/PLK1/BUB1B/SPC24/CDCA5/SEH1L/ZWINT/TUBA1C/CENPE/CCNB1/CENPA/RAD21/NUP98/CKAP5/NUP37/MAD2L1/SMC3/CENPM/CDC20/DYNLL1/TUBB6/PPP2R5B/CENPO/NDEL1/DSN1/NUP107/SEC13/DYNC1I2/PPP2R5A/AHCTF1/CENPF/KNTC1"
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",205,0.418076152513486,1.97310194609938,3.94827978153554e-08,1.89213715684357e-06,1.57131944342082e-06,2780,"tags=35%, list=21%, signal=28%","AURKB/PTTG1/CCNB2/CENPU/KIF2C/PSMB3/CDCA8/CDK1/NUF2/SKA1/BUB1/UBE2C/SKA2/BIRC5/PLK1/UBE2D1/BUB1B/FBXO5/SPC24/LBR/CDCA5/SEH1L/ZWINT/TUBA1C/CENPE/CCNB1/CENPA/RAD21/NUP98/PSMB2/CKAP5/ESPL1/NUP37/MAD2L1/SMC3/VRK1/CENPM/CDC20/DYNLL1/TUBB6/CHMP3/ANAPC11/PPP2R5B/PSMB7/CENPO/NDEL1/DSN1/UBB/NUP107/SEC13/DYNC1I2/PPP2R5A/PSMA2/SIRT2/CHMP6/AHCTF1/NUP93/CENPF/KNTC1/NUP205/IST1/NUDC/PSMD3/CHMP2B/TMPO/RCC2/CLIP1/SPC25/PSMA1/INCENP/CC2D1B/PSMD2"
"REACTOME_MITOTIC_PROMETAPHASE","REACTOME_MITOTIC_PROMETAPHASE",184,0.427707284198623,1.99468480329228,5.89678622465016e-08,2.72125764293115e-06,2.25985998394975e-06,2837,"tags=38%, list=21%, signal=30%","AURKB/CCNB2/CENPU/KIF2C/CDCA8/CDK1/NUF2/SKA1/BUB1/SKA2/BIRC5/PLK1/BUB1B/SPC24/CDCA5/SEH1L/ZWINT/TUBA1C/CENPE/CCNB1/CENPA/RAD21/TUBG1/NUP98/CKAP5/NUP37/MAD2L1/SMC3/DCTN2/CETN2/CENPM/CDC20/HAUS1/DYNLL1/AKAP9/TUBB6/PRKAR2B/CEP152/SMC2/HAUS2/PPP2R5B/CENPO/NEK7/NCAPH/NDEL1/DSN1/NUP107/SEC13/TUBGCP6/DYNC1I2/CENPJ/PPP2R5A/PRKACA/AHCTF1/HAUS4/CENPF/KNTC1/NUDC/NCAPG/NEK6/RCC2/MZT2B/CLIP1/SPC25/INCENP/CEP164/PLK4/TUBGCP2/CENPK"
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",87,0.530983614266854,2.21610911587969,6.76837793570715e-08,3.01192818138968e-06,2.50124643263163e-06,2704,"tags=41%, list=20%, signal=33%","QSOX1/CKAP4/FAM20A/APOA2/FSTL3/CTSG/IGF2/GPC3/FSTL1/F2/GAS6/FAM20C/LTBP1/F5/IGFBP2/MFGE8/DNAJC3/FN1/IL6/IGF1/LAMC1/TGOLN2/TIMP1/AFP/FUCA2/ALB/PCSK9/HSP90B1/ADAM10/VGF/P4HB/VCAN/WFS1/CALU/PENK/PROC"
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",116,0.488518426571707,2.12458348154993,1.16034339865499e-07,4.98547543008315e-06,4.14017263476534e-06,2568,"tags=41%, list=19%, signal=33%","CDK5/KLC1/KIF4A/KIF2C/MFN2/HBD/MYB/HBB/KIF11/KIF5B/RACGAP1/TUBA1C/DOCK5/CENPE/NFE2/MAFG/DOCK4/CDK2/RAC1/MICAL1/KDM1A/RCOR1/JAK2/KLC2/KIF20A/DOCK2/CAPZA1/TUBB6/PRKAR2B/KIF1B/HMG20B/CAPZA2/HDAC2/ACTB/KIF23/IRF2/KIF3B/DOCK6/MAFF/PRKACA/MFN1/WEE1/RAB5A/KIF3C/KIF22/KIF18B/PRKAR1A"
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS",372,0.349315164291102,1.75058900400912,1.35262401652684e-07,5.61789841530813e-06,4.66536634472239e-06,2188,"tags=29%, list=16%, signal=25%","CXCL2/BCL6/MMP9/CXCL1/IL1R2/S100A12/LCN2/CCL20/MAPK14/STX3/FPR1/CSF3R/NFKBIA/SDC1/PRTN3/PTGS2/PSMB3/CCL3/MCL1/CTSG/HNRNPF/IL1B/IRS2/SOD2/ITGAM/MYD88/BIRC5/STAT3/MUC1/ALPK1/LYN/IL1R1/IRAK3/PIM1/MEF2A/MTAP/IL4R/NLRX1/FOS/IL17RA/SERPINB2/ALOX5/HIF1A/TALDO1/IL1RN/CCL3L3/MAPK1/SOCS1/TOLLIP/CRK/SYK/JUN/IL10RB/IRAK2/ICAM1/PSMB2/IL10/HNRNPA2B1/FN1/MAP2K3/RHOU/VEGFA/JAK2/F13A1/IL6/PTPN2/ANXA1/MAOA/RPS6KA2/CAPZA1/DUSP6/TIMP1/OSM/ITGAX/IL18R1/MAP2K1/CCL4/CCR2/IL1RAP/PSMB7/DUSP3/HGF/PIK3CB/TYK2/JAK3/IL17RC/IL18RAP/CD36/MAPK9/MAP3K8/GRB2/UBB/FOXO3/ANXA2/UBE2N/VIM/HSP90B1/PSMA2/IKBIP/MAPK3/PTPN11/CA1/CEBPD/CASP1/PRKACA/JUNB/IL18/CSF3/P4HB"
"REACTOME_M_PHASE","REACTOME_M_PHASE",319,0.360537729659982,1.78108002456485,2.62566540692779e-07,1.05534809581678e-05,8.76410558577255e-06,2837,"tags=33%, list=21%, signal=27%","AURKB/PTTG1/CCNB2/CENPU/KIF2C/PSMB3/CDCA8/CDK1/NUF2/SKA1/BUB1/UBE2C/SKA2/BIRC5/PLK1/UBE2D1/ARPP19/BUB1B/FBXO5/SPC24/LBR/CDCA5/SEH1L/ZWINT/TUBA1C/CENPE/CCNB1/CENPA/RAD21/MAPK1/TUBG1/NUP98/PSMB2/CKAP5/ESPL1/NUP37/MAD2L1/SMC3/RAB1A/DCTN2/CETN2/VRK1/CENPM/CDC20/HAUS1/KIF20A/DYNLL1/CNEP1R1/AKAP9/TUBB6/NUP214/PRKAR2B/CHMP3/CEP152/ANAPC11/SMC2/HAUS2/PPP2R5B/PSMB7/CENPO/NEK7/NCAPH/NDEL1/KIF23/RB1/DSN1/UBB/NUP107/SEC13/TUBGCP6/DYNC1I2/CENPJ/PPP2R5A/PSMA2/MAPK3/SIRT2/CHMP6/PRKACA/AHCTF1/NUP93/HAUS4/USO1/CENPF/NCAPG2/KNTC1/NUP205/IST1/NUDC/GOLGA2/NCAPG/PSMD3/CHMP2B/NEK6/TMPO/RCC2/MZT2B/CLIP1/SPC25/PSMA1/INCENP/CC2D1B/CEP164/PSMD2/PLK4/TUBGCP2/CENPK"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",217,0.394447656115063,1.8751608778659,2.97883157813882e-07,1.1598825457378e-05,9.63220868852126e-06,2064,"tags=30%, list=15%, signal=26%","SERPINE1/GNB2/GNAQ/CLU/QSOX1/MAPK14/SRGN/ACTN1/FERMT3/GNA15/ALDOA/ORM1/IGF2/TOR4A/CAP1/LYN/THBS1/F2/LHFPL2/GAS6/GNAI3/PRKCD/PLEK/RHOA/PPBP/CLEC3B/MAPK1/RAC1/CRK/SCCPDH/SYK/ANXA5/GP1BA/F5/ITGA2B/PF4/VTI1B/GNG5/MGLL/FN1/TBXA2R/VEGFA/F13A1/TMX3/ADRA2B/IGF1/ITIH4/RAP1A/TIMP1/HGF/ALB/NHLRC2/PIK3CB/LAMP2/CD36/BRPF3/GRB2/MMRN1/VCL/RAPGEF3/PDPK1/GNAI2/GP9/MAPK3/PTPN11"
"REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","REACTOME_G1_S_SPECIFIC_TRANSCRIPTION",27,0.735416358594586,2.35251550545348,3.30907829113158e-07,1.2494277426515e-05,1.03758340037714e-05,894,"tags=52%, list=7%, signal=48%","TYMS/E2F1/TK1/PCNA/CDT1/RRM2/CDK1/CDC45/TFDP1/CDC6/ORC1/FBXO5/CDC25A/CCNA1"
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",161,0.430230775640771,1.97329763620339,7.278405950875e-07,2.66732171023243e-05,2.21506905563781e-05,2883,"tags=37%, list=22%, signal=29%","AURKB/PTTG1/CENPU/KIF2C/PSMB3/CDCA8/NUF2/SKA1/BUB1/UBE2C/SKA2/BIRC5/PLK1/UBE2D1/BUB1B/SPC24/CDCA5/SEH1L/ZWINT/TUBA1C/CENPE/CENPA/RAD21/NUP98/PSMB2/CKAP5/ESPL1/NUP37/MAD2L1/SMC3/CENPM/CDC20/DYNLL1/TUBB6/ANAPC11/PPP2R5B/PSMB7/CENPO/NDEL1/DSN1/UBB/NUP107/SEC13/DYNC1I2/PPP2R5A/PSMA2/AHCTF1/CENPF/KNTC1/NUDC/PSMD3/RCC2/CLIP1/SPC25/PSMA1/INCENP/PSMD2/CENPK/ANAPC5"
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT","REACTOME_MITOTIC_SPINDLE_CHECKPOINT",104,0.475958399054234,2.04943631695023,8.04224327137113e-07,2.86303860460812e-05,2.37760154458882e-05,2883,"tags=42%, list=22%, signal=33%","AURKB/CENPU/KIF2C/CDCA8/NUF2/SKA1/BUB1/UBE2C/SKA2/BIRC5/PLK1/UBE2D1/BUB1B/SPC24/SEH1L/ZWINT/CENPE/CENPA/NUP98/CKAP5/NUP37/MAD2L1/CENPM/CDC20/DYNLL1/ANAPC11/PPP2R5B/CENPO/NDEL1/DSN1/NUP107/SEC13/DYNC1I2/PPP2R5A/AHCTF1/CENPF/KNTC1/NUDC/RCC2/CLIP1/SPC25/INCENP/CENPK/ANAPC5"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",133,0.444714005153574,1.9909132757451,2.05769635218435e-06,7.12191570783807e-05,5.91437284852988e-05,2827,"tags=41%, list=21%, signal=32%","TYMS/E2F1/MYBL2/TK1/PCNA/CDT1/TOP2A/PSMB3/E2F2/MCM2/RRM2/CDK1/CDC45/TFDP1/LYN/CDC6/ORC1/FBXO5/CCNA2/POLE2/MCM4/CDC25A/CCNB1/MCM7/CDK2/CDKN2B/CCND3/PSMB2/CCNA1/MCM6/JAK2/POLE/GMNN/PSMB7/CKS1B/CCNE1/RB1/MCM10/UBB/POLA1/PSMA2/LIN54/WEE1/ORC6/E2F3/DYRK1A/PSMD3/LIN9/RPA1/DHFR/PSMA1/PSMD2/CDKN2C/CDC7"
"REACTOME_G2_M_CHECKPOINTS","REACTOME_G2_M_CHECKPOINTS",113,0.457652631953866,1.98524185616404,3.15548341791241e-06,0.000106263036181591,8.82458093828705e-05,2827,"tags=44%, list=21%, signal=35%","CCNB2/YWHAH/GTSE1/PSMB3/MCM2/CDK1/CDC45/RMI2/CDC6/ORC1/CCNA2/MCM4/TOPBP1/CDC25A/CCNB1/MCM7/CHEK1/PIAS4/CDK2/PSMB2/CCNA1/MCM6/DNA2/BARD1/EXO1/RAD1/BRCA1/PSMB7/CDC25C/BLM/RFC3/MCM10/UBB/RFC4/UIMC1/RFC5/UBE2N/PSMA2/RMI1/WEE1/YWHAB/ORC6/HUS1/PSMD3/RPA1/PSMA1/TOP3A/PSMD2/BRIP1/CDC7"
"REACTOME_G0_AND_EARLY_G1","REACTOME_G0_AND_EARLY_G1",24,0.72145019444672,2.24196480716958,5.23757366544826e-06,0.00017173728387233,0.000142618695654727,894,"tags=46%, list=7%, signal=43%","E2F1/MYBL2/PCNA/TOP2A/CDK1/TFDP1/CDC6/CCNA2/CDC25A/CDK2/CCNA1"
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",433,0.308822776052946,1.56741565023059,6.36017487487223e-06,0.000203199433181815,0.000168746340134937,2209,"tags=25%, list=16%, signal=22%","MMP9/CDK5/MAPK14/EREG/TRIB1/CTSD/FOSB/NCF4/SPRY2/CYBB/NRAS/GRB10/HNRNPF/IRS2/CYBA/FOSL1/RRAD/IGF2/STMN1/STAT3/TNS3/AREG/LYN/FLT3/THBS1/SPRED2/MEF2A/FOS/PRKCD/HIF1A/ADAP1/RHOA/KRAS/CHEK1/APH1B/NRG1/MAPK1/SOCS1/DLG4/RANBP9/ATP6AP1/RAC1/CRK/ATP6V1E1/FES/SGK1/ATP6V0A1/FN1/SPRY1/ATP6V1B2/VEGFA/ROCK1/NCSTN/JAK2/ATP6V1D/F3/HGS/PTPN2/IGF1/LAMC1/TGFA/RAP1A/RPS6KA2/ATP6V0D1/DUSP6/PTPRJ/MAP2K1/USP8/PAG1/TCIRG1/EGR2/THBS4/PAK1/MKNK1/DUSP3/HGF/HDAC2/CDC37/PIK3CB/AP2S1/HDAC3/ACTB/PSEN1/JAK3/EGR3/GRB2/UBB/ADAM17/WASF1/POLR2K/FAM83D/PDPK1/CLTC/PTPRF/RASA1/RALB/MAPK3/DNM2/MET/PTPN11/PRKACA/HBEGF/POLR2G/ADAM10/JUNB/VGF/EGR1/JUND/RICTOR"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",217,0.367383398907376,1.74650036862573,9.03538658970505e-06,0.000281452292269312,0.000233731184675791,1656,"tags=21%, list=12%, signal=18%","SERPINE1/MMP9/CEACAM1/ITGA9/CTSD/ACTN1/CEACAM8/SNTB1/CEACAM6/MMP25/SDC1/ADAMTS2/TLL2/CTSG/ADAM9/PCOLCE2/ITGAM/SDC4/MMP10/CAST/COL17A1/ELANE/THBS1/MMP8/CTSL/HTRA1/CAPN3/LTBP1/ITGA2B/ICAM1/FN1/NCSTN/ITGB5/COL8A2/LAMC1/TIMP1/CTSS/ITGAX/CD47/COL23A1/BMP2/FBN2/SGCB/ACTB/PSEN1"
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",124,0.432839383541054,1.90809819953247,1.10345897732471e-05,0.000335343874572339,0.000278485282338945,2837,"tags=39%, list=21%, signal=31%","AURKB/CENPU/KIF2C/CDCA8/NUF2/SKA1/BUB1/SKA2/BIRC5/PLK1/BUB1B/SPC24/SEH1L/ZWINT/RHOA/TUBA1C/CENPE/CENPA/RAC1/NUP98/CKAP5/NUP37/MAD2L1/CENPM/CDC20/DYNLL1/TUBB6/PPP2R5B/CENPO/ACTB/NDEL1/DSN1/DVL3/NUP107/SEC13/DYNC1I2/PPP2R5A/AHCTF1/CENPF/KNTC1/NUDC/RCC2/CLIP1/RHOB/SPC25/INCENP/DIAPH2/CENPK"
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",28,-0.654647869696309,-2.09611419902231,1.46328832052463e-05,0.000434108868422307,0.000360504365683136,2323,"tags=54%, list=17%, signal=44%","PLCG2/CD3E/NCK1/HLA-DQB1/LAT/HLA-DPB1/HLA-DQA1/CD4/CD247/CD3G/CD3D/ITK/LCK/EVL/PLCG1"
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",55,0.556972578471997,2.12256920166361,1.54043933006158e-05,0.000446369164013193,0.000370685890195969,2184,"tags=40%, list=16%, signal=34%","CDK5/MAPK14/TRIB1/FOSB/FOSL1/RRAD/MEF2A/FOS/MAPK1/SGK1/F3/RPS6KA2/DUSP6/EGR2/DUSP3/EGR3/MAPK3/DNM2/JUNB/VGF/EGR1/JUND"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR","REACTOME_HOMOLOGY_DIRECTED_REPAIR",94,0.455858955966926,1.93092984076031,1.73848868694997e-05,0.000492308387259015,0.00040883597590235,2553,"tags=43%, list=19%, signal=35%","PPP4C/PCNA/PPP4R2/RAD51AP1/POLQ/RAD51/RMI2/TIPIN/CCNA2/POLE2/TOPBP1/POLD1/CHEK1/PIAS4/CDK2/CCNA1/DNA2/BARD1/EXO1/GEN1/POLE/RAD1/BRCA1/TIMELESS/SPIDR/FIGNL1/BLM/RFC3/UBB/RFC4/RAD51D/UIMC1/RFC5/UBE2N/BRCA2/RMI1/LIG3/SIRT6/HUS1/RPA1"
"REACTOME_INTERLEUKIN_10_SIGNALING","REACTOME_INTERLEUKIN_10_SIGNALING",41,0.587275265828696,2.10635387489361,2.48153826480287e-05,0.000687110372876529,0.000570608681707889,1649,"tags=49%, list=12%, signal=43%","CXCL2/CXCL1/IL1R2/CCL20/FPR1/PTGS2/CCL3/IL1B/STAT3/IL1R1/IL1RN/CCL3L3/IL10RB/ICAM1/IL10/IL6/TIMP1/CCL4/CCR2/TYK2"
"REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES","REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES",217,0.356641410978789,1.69543413663799,2.87900675488771e-05,0.000779835307954367,0.000647611816946137,3399,"tags=41%, list=25%, signal=31%","PYGL/GBE1/PFKFB3/CHSY1/HK3/SDC1/GYG1/PGM2/FUT4/ALDOA/SDC4/GALNS/PFKFB2/PGD/HEXA/PFKFB4/RBKS/GPC3/SEH1L/CSGALNACT2/TALDO1/GALK1/PKM/HYAL3/B4GALT1/GYS1/NUP98/NUP37/GAPDH/G6PD/B4GALT5/PGLS/GLB1/CHP1/HMMR/PAPSS1/NUP214/HEXB/ST3GAL4/B3GNT2/GPI/FBP1/SLC35B2/CSGALNACT1/UBB/PGK1/RPE/NUP107/HK1/SEC13/GAA/ARSB/SHPK/PRKACA/HYAL2/NUP93/DSE/PGAM1/VCAN/ENO1/PHKB/NUP205/GLCE/ADPGK/HPSE/SLC26A2/SLC37A4/XYLB/DSEL/SDC3/HK2/SLC37A2/B4GALT7/BPGM/SDC2/CHST15/PPP2R1B/UBC/NAGLU/RAE1/B3GAT3/ST3GAL6/LUM/DERA/CHST14/RPIA/MANBA/PGM1/HGSNAT"
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",85,0.469370317231577,1.95499784269902,3.42341671271375e-05,0.000907569622136455,0.000753688382664641,2162,"tags=46%, list=16%, signal=39%","BCL6/MMP9/LCN2/PTGS2/MCL1/IL1B/ITGAM/BIRC5/STAT3/MUC1/PIM1/IL4R/FOS/ALOX5/HIF1A/SOCS1/ICAM1/IL10/FN1/RHOU/VEGFA/JAK2/F13A1/IL6/ANXA1/MAOA/TIMP1/OSM/ITGAX/HGF/TYK2/JAK3/CD36/FOXO3/VIM/HSP90B1/CEBPD/JUNB/IL18"
"REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS","REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS",14,0.787470011187721,2.13186481282837,3.88075853112154e-05,0.00100613305686344,0.000835540081859221,2547,"tags=79%, list=19%, signal=64%","MYBL2/CCNB2/FOXM1/PLK1/CDC25A/CCNB1/CDC25C/LIN54/CENPF/WEE1/LIN9"
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE",108,0.432961898270863,1.87322317025018,3.95670303260903e-05,0.00100613305686344,0.000835540081859221,2637,"tags=35%, list=20%, signal=28%","S100A9/TLR2/S100A12/S100A8/MAPK14/NFKBIA/MYD88/ALPK1/IRAK3/MEF2A/NLRX1/FOS/TLR4/MAPK1/SOCS1/JUN/IRAK2/MAP2K3/RPS6KA2/DUSP6/MAP2K1/TLR1/DUSP3/CD36/MAPK9/MAP3K8/UBB/UBE2N/IKBIP/MAPK3/RIPK2/HMGB1/MAP2K6/NOD2/NFKB1/CHUK/PELI2/NFKBIB"
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",158,0.383264730624286,1.75186591190792,4.62897952004796e-05,0.00115354169639595,0.000957955130148872,2637,"tags=34%, list=20%, signal=28%","S100A9/TLR2/S100A12/S100A8/MAPK14/BPI/NFKBIA/TLR8/ITGAM/MYD88/UBE2D1/SLC15A4/ALPK1/IRAK3/MEF2A/NLRX1/FOS/CTSL/TLR4/MAPK1/SOCS1/JUN/IRAK2/MAP2K3/RPS6KA2/DUSP6/TICAM1/CTSS/MAP2K1/TLR1/DUSP3/CD36/MAPK9/MAP3K8/UBB/UBE2N/HSP90B1/IKBIP/MAPK3/DNM2/PTPN11/RIPK2/TANK/TLR5/HMGB1/MAP2K6/PIK3C3/NOD2/UNC93B1/NFKB1/CHUK/CTSB/PELI2/NFKBIB"
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS","REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS",29,0.649341092753877,2.13042568434257,4.76472283513504e-05,0.00116408718678005,0.00096671259998715,2058,"tags=52%, list=15%, signal=44%","E2F1/CEBPE/CSF3R/GFI1/CEBPB/MYB/STAT3/TFDP1/KLF5/CDK2/CEBPA/TAL1/RXRA/RARA/CBFB"
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",19,0.715922042279364,2.10013862462846,5.72426085519136e-05,0.00137162096645547,0.00113905838474759,2321,"tags=47%, list=17%, signal=39%","MMP9/MMP25/CTSG/MMP10/ELANE/MMP8/TIMP1/COL18A1/TIMP2"
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",115,0.415072345342371,1.79483886763092,5.92674045374457e-05,0.00139334313308787,0.00115709749077079,2909,"tags=37%, list=22%, signal=29%","KLC1/KIF4A/KIF2C/RAB18/NSF/KIF11/KIF5B/RACGAP1/TUBA1C/CENPE/TMED7/RAB1A/DCTN2/KDELR1/KLC2/NAPG/KIF20A/DYNLL1/RAB3GAP1/GALNT1/CAPZA1/KDELR2/TUBB6/DCTN6/KIF1B/CAPZA2/GALNT2/KIF23/COPB2/KIF3B/DYNC1I2/PAFAH1B3/DCTN4/KIF3C/KIF22/KIF18B/RAB3GAP2/ACTR10/COPE/RAB6B/TMED3/ARFGAP1"
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES","REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES",21,0.696527709263442,2.09971340490992,6.92102899621814e-05,0.00159696335727552,0.00132619327549365,782,"tags=43%, list=6%, signal=40%","S100A9/S100A8/MAPK14/NCF4/CYBB/CYBA/PRKCD/MAPK1/RAC1"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",91,0.445714138949823,1.86951261093115,7.28506337214778e-05,0.00162092660030288,0.00134609347647016,2746,"tags=35%, list=20%, signal=28%","MMP9/CTSD/MMP25/TLL2/CTSG/ADAM9/MMP10/CAST/COL17A1/ELANE/MMP8/CTSL/HTRA1/CAPN3/FN1/NCSTN/COL8A2/LAMC1/TIMP1/CTSS/COL23A1/FBN2/PSEN1/ADAM17/COL18A1/ADAM10/TIMP2/CAPN11/CTSB/COL1A2/COL9A3/COL6A3"
"REACTOME_SARS_COV_1_HOST_INTERACTIONS","REACTOME_SARS_COV_1_HOST_INTERACTIONS",89,-0.451385412676369,-1.85446028879142,7.20970878071229e-05,0.00162092660030288,0.00134609347647016,689,"tags=26%, list=5%, signal=25%","SMAD3/RPS23/RPS4X/RPS21/RPS6/RPS17/SMAD4/RPS16/RPS3A/RPS27A/RPS11/RPS19/RPS25/RPS20/RPS15A/RPS5/RPS12/RPS7/RPS4Y1/RCAN3/RPS27/RPS2/RPS29"
"REACTOME_MITOTIC_G2_G2_M_PHASES","REACTOME_MITOTIC_G2_G2_M_PHASES",173,0.369164049040599,1.71197677178825,7.78000900322429e-05,0.00170068266982763,0.00141232665746435,2817,"tags=33%, list=21%, signal=26%","E2F1/MYBL2/HJURP/CCNB2/GTSE1/FOXM1/PSMB3/CDK1/TPX2/PLK1/CCNA2/CDC25A/TUBA1C/CCNB1/AURKA/CDK2/TUBG1/PSMB2/CCNA1/CKAP5/DCTN2/CETN2/HAUS1/FBXL18/DYNLL1/AKAP9/HMMR/PHLDA1/TUBB6/PRKAR2B/CEP152/HAUS2/PSMB7/CDC25C/CDK11B/UBB/TUBGCP6/DYNC1I2/CENPJ/PSMA2/LIN54/PPP1CB/PRKACA/HAUS4/CENPF/FZR1/WEE1/E2F3/CDK11A/PSMD3/LIN9/MZT2B/PSMA1/CEP164/PSMD2/PLK4/TUBGCP2"
"REACTOME_S_PHASE","REACTOME_S_PHASE",144,0.382907084751907,1.72677020799587,8.18588981072905e-05,0.00175855494899455,0.00146038651251301,2553,"tags=33%, list=19%, signal=27%","E2F1/PCNA/CDT1/PSMB3/MCM2/CDC45/UBE2C/UBE2D1/TFDP1/CDC6/ORC1/CCNA2/POLE2/CDCA5/MCM4/POLD1/CDC25A/MCM7/RAD21/CDK2/PSMB2/CCNA1/SMC3/MCM6/DNA2/POLE/GINS3/ANAPC11/GMNN/PSMB7/CKS1B/CCNE1/RFC3/RB1/UBB/RFC4/POLA1/RFC5/GINS2/PSMA2/LIN54/FZR1/WEE1/ORC6/PSMD3/LIN9/RPA1"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",74,0.456040740605666,1.85176801962842,0.000116854031244105,0.00246779869373143,0.00204937578435245,1783,"tags=28%, list=13%, signal=25%","AURKB/PTTG1/PSMB3/CDK1/UBE2C/PLK1/UBE2D1/BUB1B/FBXO5/CCNA2/CCNB1/AURKA/CDK2/PSMB2/CCNA1/MAD2L1/CDC20/ANAPC11/PSMB7/RB1/UBB"
"REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL","REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",51,-0.520310447759703,-1.90592753553297,0.000120906558615309,0.00251082620057792,0.00208510784419034,2318,"tags=31%, list=17%, signal=26%","UTP14A/DDX52/NOL11/PDCD11/NOP56/FBL/NOP14/THUMPD1/DIMT1/UTP3/UTP18/RPS6/PNO1/RPS7/RPS2/IMP3"
