"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",443,-0.314186517932162,-1.70281471231874,6.28439645442441e-08,3.01167614700493e-06,2.45778420039433e-06,2182,"tags=28%, list=16%, signal=24%","RPL31/CXCR4/MAP2K2/RPL11/PSMC5/RPS20/FAU/RPS14/RPL19/PLXNA4/CLTB/RGMB/PSMB1/RPS5/ROBO3/PLXND1/RPS25/PSMA4/VASP/GRB7/PSMD2/NELL2/RPL6/PRX/EPHB6/RPS6KA4/PRKACB/RASA1/RPS7/RPS26/PRKAR2A/COL6A2/UPF3A/RPS24/CSNK2B/PIK3R1/NCK2/ERBB2/RPL39L/RPS2/PSMB2/RPS12/MSN/RPL12/RPL22/RPL4/RPL36AL/KALRN/RPL18A/RPL14/PIK3CA/SHC1/PRNP/EPHA4/RPLP0/RPL28/RPL36/CFL1/RPL26/ARHGAP35/CDK5R1/RPS17/HSP90AB1/MAPK3/PTPRA/PLXNA3/RPS21/RPL7A/PSMC6/PSMD7/RPS8/PSMA5/RET/AP2S1/RPS6KA2/DOK6/RPL38/APH1A/RPLP1/EFNB1/RPL10A/LYPLA2/RHOC/RPL5/MYL12B/RPL36A/RBX1/RPL24/RPL23/RPL35A/ARPC1B/AGAP2/USP33/PRKCQ/RPS3/RPL13A/RPS4X/RPL7/PABPC1/RPL8/RPL27A/RPL29/RPS6/PFN1/RPL39/GSPT2/UBA52/RPL35/RPL18/RPS3A/RPLP2/RPL9/RPL32/RPL3/RPL30/RPS4Y1/RPL23A/RPS16/RPL13/RPL34/RPS29/RPL27/RPL21"
"REACTOME_RHO_GTPASE_EFFECTORS","REACTOME_RHO_GTPASE_EFFECTORS",238,0.391622383327749,1.90462977364486,9.05226605072908e-08,4.17745314785497e-06,3.40915750682428e-06,2926,"tags=37%, list=22%, signal=29%","TUBB2B/DYNLL1/KLC1/CDCA8/MAPK14/BUB1/BIRC5/LIMK2/PLK1/WASF1/CLASP1/RAC1/TUBB2A/IQGAP1/CDC20/DVL3/TUBB3/BUB1B/AURKB/YWHAG/S100A8/ACTR3/ZWINT/PAK1/SKA1/PRC1/TUBA1C/SKA2/RHOQ/SEH1L/YWHAE/NCKAP1/PFN2/PPP2CB/CDC25C/NUP98/TUBB4B/AHCTF1/TUBB6/SFN/PPP1CC/KIF2C/CTTN/RHOG/PRKCD/SRC/CENPE/BRK1/CENPU/WASF2/WIPF1/ZWILCH/S100A9/SRF/CENPN/MYL6/PAK2/CENPO/PMF1/RANBP2/PPP2R1B/NUF2/GOPC/NCF4/TUBA1B/CDH1/DLG4/NUDC/KIF18A/MYLK/CENPM/KNTC1/CENPA/RTKN/MYH10/KLC4/CTNNA1/ABL1/MAPRE1/CLASP2/DYNC1I2/NCF2/CENPL/MAD2L1/DIAPH2/SPC25/PPP2R5A"
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",110,0.485834810276766,2.12744111976926,1.73777251290165e-07,7.73308768241234e-06,6.31085807316914e-06,3175,"tags=49%, list=24%, signal=38%","TUBB2B/DYNLL1/CDCA8/CDK1/CCNB1/CCNB2/BUB1/BIRC5/PLK1/CLASP1/TUBB2A/CDC20/TUBB3/BUB1B/AURKB/ZWINT/SKA1/TUBA1C/SKA2/SEH1L/PPP2CB/NUP98/TUBB4B/AHCTF1/TUBB6/PPP1CC/KIF2C/CENPE/CENPU/ZWILCH/CENPN/CENPO/CDCA5/PMF1/RANBP2/PPP2R1B/NUF2/TUBA1B/NUDC/KIF18A/CENPM/KNTC1/CENPA/SMC3/MAPRE1/CLASP2/DYNC1I2/CENPL/MAD2L1/SPC25/PPP2R5A/ZW10/XPO1/CLIP1"
"REACTOME_CELL_CYCLE_MITOTIC","REACTOME_CELL_CYCLE_MITOTIC",457,0.331498275119863,1.7033518371809,2.48306379948885e-07,1.06686120488383e-05,8.7064959357758e-06,2309,"tags=28%, list=17%, signal=24%","TUBB2B/MCM2/UBB/RRM2/DYNLL1/FOXM1/TYMS/TPX2/CDCA8/CDK1/E2F1/CDKN2B/CCNB1/CCNB2/E2F2/CDC25A/CDC6/CDT1/BUB1/BIRC5/PLK1/CLASP1/CCND1/TUBB2A/PTTG1/CDC20/TUBB3/PHLDA1/BUB1B/TK1/AURKB/CCNE1/YWHAG/HSP90AA1/UBE2D1/TUBG1/TOP2A/ZWINT/CDKN1A/SKA1/CCNA2/LBR/GTSE1/TUBA1C/ORC6/SKA2/SEH1L/YWHAE/PPP2CB/CDC25C/NUP98/MYBL2/ESPL1/TUBB4B/AHCTF1/NCAPH/E2F3/TUBB6/MCM3/ANAPC5/RB1/PRKACA/SMC2/PCM1/PSMB5/CSNK1D/RPA1/PPP1CC/DCTN2/AURKA/CDC45/PSMA2/KIF2C/HJURP/EMD/MCM4/RAB1A/PSMC3/GMNN/GINS1/ANAPC11/GORASP2/LIN9/SRC/CENPE/FEN1/CENPU/NEK6/ZWILCH/CENPN/KPNB1/MCM10/TMPO/LYN/CENPO/FBXO5/MAU2/CDCA5/PMF1/RANBP2/PPP2R1B/NUF2/CHMP3/LIN54/GINS4/RAB2A/AJUBA/UBE2C/ESCO2/TUBA1B/NCAPG/MCM7/RAN/NUP35/NUMA1/FBXW11/CDC7/HMMR/PSMC2/NUDC/TUBGCP3/KIF18A/PSMB7/CENPM/KNTC1/CENPA/POLE2/SKP2"
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",35,0.664915865815271,2.30585964250633,9.0487653133518e-07,3.75825386014545e-05,3.06705519042029e-05,1772,"tags=49%, list=13%, signal=42%","APOA2/TTR/SDC1/GPC3/RBP4/APOC3/LDLR/SDC4/SDC2/AKR1C1/LRP8/AGRN/APOB/APOA1/PLB1/SDC3/LRP1"
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",52,0.584748084939604,2.19772628445696,1.01821400553961e-06,4.09256339000758e-05,3.33988023548815e-05,1778,"tags=40%, list=13%, signal=35%","TTR/SDC1/VTN/SDC4/FN1/ITGB5/SNTB1/ITGAV/SDC2/THBS1/DTNA/SGCB/LAMC1/LAMA5/AGRN/DAG1/COL5A2/COL2A1/ACTN1/SDC3/LAMB3"
"REACTOME_INTERFERON_SIGNALING","REACTOME_INTERFERON_SIGNALING",225,0.38490505969252,1.86249140242928,1.37748831965159e-06,5.36359514464339e-05,4.37715038415605e-05,2926,"tags=38%, list=22%, signal=30%","TUBB2B/IFNGR2/IFI27/UBB/FCGR1A/EIF4A1/EIF2S2/EIF4G1/KPNA2/CDK1/IFIT2/TRIM25/IFITM2/TUBB2A/FANCG/TUBB3/TYK2/FANCA/ICAM1/IFITM3/IFI44L/TUBA1C/EIF4G2/SEH1L/PPP2CB/NUP98/HERC5/TUBB4B/TUBB6/EIF4G3/MX1/HSPA2/MAP2K6/IFIT3/DNAJC3/HSPA5/OASL/IFIT1/ISG15/SOCS1/IFIH1/OAS1/PRKCD/EGR1/CHUK/FLNB/SOCS3/SPHK1/ADAR/PTAFR/IRF7/KPNB1/EIF4A3/HLA-E/OAS2/RANBP2/PPP2R1B/IFI44/FKBP5/GBP3/TUBA1B/NUP35/TRIM45/EIF4A2/OAS3/BST2/IFNB1/IFI6/TRIM68/IFI35/EIF2AK2/TRIM2/GBP2/HSPA1A/EIF2AK3/TRIM5/ISG20/RSAD2/EIF4E/JAK1/ARIH1/GBP1/POM121C/JAK2/PPP2R5A"
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",124,0.439562073813029,1.94954679485243,2.9172297535827e-06,0.000110147523423153,8.98897589142228e-05,2926,"tags=42%, list=22%, signal=33%","TUBB2B/DYNLL1/CDCA8/BUB1/BIRC5/PLK1/CLASP1/RAC1/TUBB2A/CDC20/DVL3/TUBB3/BUB1B/AURKB/ZWINT/SKA1/TUBA1C/SKA2/SEH1L/PFN2/PPP2CB/NUP98/TUBB4B/AHCTF1/TUBB6/PPP1CC/KIF2C/SRC/CENPE/CENPU/ZWILCH/SRF/CENPN/CENPO/PMF1/RANBP2/PPP2R1B/NUF2/TUBA1B/NUDC/KIF18A/CENPM/KNTC1/CENPA/MAPRE1/CLASP2/DYNC1I2/CENPL/MAD2L1/DIAPH2/SPC25/PPP2R5A"
"REACTOME_MITOTIC_PROMETAPHASE","REACTOME_MITOTIC_PROMETAPHASE",184,0.393530398574984,1.85242214865657,3.04754226636028e-06,0.000111683460702497,9.11432145295364e-05,2340,"tags=32%, list=17%, signal=26%","TUBB2B/DYNLL1/CDCA8/CDK1/CCNB1/CCNB2/BUB1/BIRC5/PLK1/CLASP1/TUBB2A/CDC20/TUBB3/BUB1B/AURKB/YWHAG/HSP90AA1/TUBG1/ZWINT/SKA1/TUBA1C/SKA2/SEH1L/YWHAE/PPP2CB/NUP98/TUBB4B/AHCTF1/NCAPH/TUBB6/PRKACA/SMC2/PCM1/CSNK1D/PPP1CC/DCTN2/KIF2C/CENPE/CENPU/NEK6/ZWILCH/CENPN/CENPO/CDCA5/PMF1/RANBP2/PPP2R1B/NUF2/TUBA1B/NCAPG/NUMA1/NUDC/TUBGCP3/KIF18A/CENPM/KNTC1/CENPA/SMC3"
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",31,0.671983904086887,2.26322312412205,3.29840310549144e-06,0.00011623213208788,9.4855317729908e-05,1814,"tags=48%, list=14%, signal=42%","FGA/F2/SERPINA5/FGG/SERPIND1/THBD/TFPI/SERPING1/F5/FGB/F13A1/PROS1/PRTN3/F12/F3"
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS","REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",160,0.413181722492669,1.89817881824317,3.35823174571724e-06,0.00011623213208788,9.4855317729908e-05,2131,"tags=29%, list=16%, signal=25%","APOA2/TTR/NAMPT/SDC1/GPC3/RBP4/APOC3/LDLR/TCN2/IDH1/SDC4/SDC2/SLC2A3/SHMT2/VNN2/HSP90AA1/SLC19A1/FASN/AKR1C1/MTHFD1/QPRT/SLC46A1/LRP8/AGRN/SLC25A19/APOB/PARP14/PARP9/PC/VNN1/MTHFD1L/GCH1/SLC2A1/APOA1/PTS/NADK/PLB1/SDC3/BST1/LRP1/SPR/SLC52A2/MCCC2/GSTO2/SLC19A3/RFK/APOE"
"REACTOME_COMPLEMENT_CASCADE","REACTOME_COMPLEMENT_CASCADE",34,0.654344426260938,2.2437621905535,3.7381776731524e-06,0.000125885658939132,0.000102733417703136,2398,"tags=53%, list=18%, signal=44%","F2/VTN/MASP1/CD55/C5AR1/CLU/SERPING1/CR1/PROS1/C1S/C3/C1QC/CFP/C1QA/MBL2/C5AR2/C5/ELANE"
"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION","REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION",18,0.778714022952302,2.28410269455089,4.31960355076948e-06,0.000141637526954178,0.000115588283380701,993,"tags=56%, list=7%, signal=52%","FGA/F2/SERPINA5/FGG/SERPIND1/THBD/F5/FGB/F13A1/PROS1"
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",85,0.493366419127072,2.04523599572148,7.11984826881765e-06,0.000227470024178123,0.000185634910328687,1794,"tags=38%, list=13%, signal=33%","BCL6/PTGS2/OSM/MCL1/FN1/ITGAX/IL1B/MMP9/BIRC5/CCND1/TYK2/ICAM1/IL6/HSP90AA1/VEGFA/CDKN1A/LAMA5/F13A1/ITGAM/IL10/PIM1/FOXO3/SOCS1/ALOX5/LCN2/SOCS3/HGF/MAOA/IL1A/IL18/HSP90B1/HIF1A"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",109,0.458424798328575,2.00481690928953,7.34792602061025e-06,0.000228887895542009,0.000186792014102882,1001,"tags=24%, list=7%, signal=22%","SERPINE1/IGF2/FGA/FGG/ALB/FN1/AHSG/SRGN/LHFPL2/THBS1/ORM1/STX4/TF/VEGFA/PLEK/CLU/SERPING1/F5/FGB/F13A1/FERMT3/ANXA5/IGF1/PROS1/HSPA5/QSOX1"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",110,0.441196257106809,1.93197160722718,1.02923930209085e-05,0.00031278833424517,0.000255261916770156,2470,"tags=36%, list=18%, signal=30%","F2/SDC1/SDC4/FN1/ITGAX/CEACAM1/THBD/ITGAV/SDC2/SLC16A3/MERTK/CEACAM3/ITGAM/SIRPA/OLR1/TREM1/SLC7A5/PROS1/APOB/PICK1/SLC7A8/CEACAM6/BSG/SRC/VPREB3/SLC7A11/ATP1B1/CXADR/LYN/NRAS/SLC16A1/SDC3/CD99/TNFRSF10B/TNFRSF10D/SELPLG/EPCAM/GP6/SLC7A10/DOK2"
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES","REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",130,0.424061597958959,1.89148113527274,1.393133397454e-05,0.000413296241244685,0.000337284927804651,2105,"tags=32%, list=16%, signal=28%","TUBB2B/UBB/EIF4A1/EIF2S2/EIF4G1/KPNA2/CDK1/TRIM25/TUBB2A/FANCG/TUBB3/FANCA/TUBA1C/EIF4G2/SEH1L/PPP2CB/NUP98/HERC5/TUBB4B/TUBB6/EIF4G3/MX1/HSPA2/MAP2K6/DNAJC3/OASL/IFIT1/ISG15/OAS1/CHUK/FLNB/SPHK1/ADAR/KPNB1/EIF4A3/OAS2/RANBP2/PPP2R1B/TUBA1B/NUP35/EIF4A2/OAS3"
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE",108,0.441402927883008,1.92338130575324,1.78815282508936e-05,0.000518148469781708,0.000422853275161891,2044,"tags=35%, list=15%, signal=30%","TLR2/FGA/FGG/UBB/JUN/NFKBIA/MAPK14/S100A12/TLR4/RELA/MYD88/S100A8/PELI1/NFKB1/FGB/IKBIP/CD14/PPP2CB/NOD2/MAP2K6/NKIRAS1/SOCS1/MAP3K8/PELI2/MEF2A/CHUK/DUSP6/MAPKAPK3/IRAK2/S100A9/TNIP2/NKIRAS2/PPP2R1B/RPS6KA1/NLRC5/RIPK2/ALPK1/FBXW11"
"REACTOME_ANTIMICROBIAL_PEPTIDES","REACTOME_ANTIMICROBIAL_PEPTIDES",32,0.630911142768472,2.13841546739298,1.9309454281818e-05,0.000546808637162391,0.000446242412350147,3332,"tags=72%, list=25%, signal=54%","TLR2/SLC11A1/DEFA4/PI3/S100A8/CLU/PGLYRP1/LCN2/LTF/DEFA1B/S100A9/CCR2/PRTN3/DEFA1/RNASE3/ELANE/CAMP/PDZD11/BPI/DEFA3/ATP7A/DEFB1/CTSG"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",91,0.465654327293384,1.96608098741769,2.1189534465036e-05,0.000568395480994161,0.000463859115181515,2821,"tags=35%, list=21%, signal=28%","MMP25/TIMP2/ADAM9/FN1/MMP9/HTRA1/CTSL/LAMC1/MMP10/PSEN1/LAMA5/COL5A2/COL8A2/MMP14/BSG/COL2A1/LAMB3/CDH1/CAPN5/NCSTN/CAPN2/BMP1/CAST/ELANE/SPP1/ADAM10/COL14A1/LAMB1/COL9A3/TIMP1/COL17A1/COL7A1"
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",158,0.402083354215062,1.84639140670271,2.14402789781104e-05,0.000568395480994161,0.000463859115181515,2044,"tags=32%, list=15%, signal=27%","TLR2/FGA/FGG/UBB/JUN/NFKBIA/MAPK14/S100A12/TLR4/RELA/CTSL/MYD88/DNM2/UBE2D1/S100A8/PELI1/NFKB1/FGB/IKBIP/CD14/ITGAM/PPP2CB/NOD2/MAP2K6/TLR8/APOB/NKIRAS1/SOCS1/MAP3K8/PELI2/MEF2A/CHUK/DUSP6/MAPKAPK3/IRAK2/IRF7/UBE2D3/S100A9/TBK1/TLR7/TNIP2/NKIRAS2/PPP2R1B/HSP90B1/RPS6KA1/NLRC5/BIRC2/RIPK2/ALPK1/FBXW11"
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",161,0.394741185084075,1.8173656800311,2.09994394972861e-05,0.000568395480994161,0.000463859115181515,3099,"tags=42%, list=23%, signal=33%","TUBB2B/UBB/DYNLL1/CDCA8/BUB1/BIRC5/PLK1/CLASP1/TUBB2A/PTTG1/CDC20/TUBB3/BUB1B/AURKB/UBE2D1/ZWINT/SKA1/TUBA1C/SKA2/SEH1L/PPP2CB/NUP98/ESPL1/TUBB4B/AHCTF1/TUBB6/ANAPC5/PSMB5/PPP1CC/PSMA2/KIF2C/PSMC3/ANAPC11/CENPE/CENPU/ZWILCH/CENPN/CENPO/CDCA5/PMF1/RANBP2/PPP2R1B/NUF2/UBE2C/TUBA1B/PSMC2/NUDC/KIF18A/PSMB7/CENPM/KNTC1/CENPA/SMC3/PSMD11/MAPRE1/CLASP2/PSMB3/DYNC1I2/CENPL/PSMA3/MAD2L1/SPC25/PSMC4/PPP2R5A/CDC27/PSMD12/ZW10/XPO1"
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",40,0.600217981470337,2.11784273233976,2.21552047541822e-05,0.000575112190077312,0.000469340521766228,1964,"tags=40%, list=15%, signal=34%","CXCL1/CXCL2/CCL20/CXCL3/CCL3/CXCR2/CCL3L3/CXCR1/CCL4/ACKR3/CXCL5/CCR2/CCR1/CXCL10/CXCL16/CXCL6"
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",205,0.368604361994099,1.75827479428463,2.29234935390556e-05,0.000582911692850271,0.000475705580208974,3201,"tags=41%, list=24%, signal=32%","TUBB2B/UBB/DYNLL1/CDCA8/CDK1/CCNB1/CCNB2/BUB1/BIRC5/PLK1/CLASP1/TUBB2A/PTTG1/CDC20/TUBB3/BUB1B/AURKB/UBE2D1/ZWINT/SKA1/LBR/TUBA1C/SKA2/SEH1L/PPP2CB/NUP98/ESPL1/TUBB4B/AHCTF1/TUBB6/ANAPC5/PSMB5/PPP1CC/PSMA2/KIF2C/EMD/PSMC3/ANAPC11/CENPE/CENPU/ZWILCH/CENPN/KPNB1/TMPO/CENPO/FBXO5/CDCA5/PMF1/RANBP2/PPP2R1B/NUF2/CHMP3/UBE2C/TUBA1B/RAN/NUP35/PSMC2/NUDC/KIF18A/PSMB7/CENPM/KNTC1/CENPA/SMC3/PSMD11/CHMP4C/MAPRE1/CLASP2/PSMB3/DYNC1I2/CENPL/PSMA3/MAD2L1/SPC25/PSMC4/PPP2R5A/CDC27/PSMD12/NUP93/ZW10/XPO1/TNPO1/CLIP1/SUMO1"
"REACTOME_VISUAL_PHOTOTRANSDUCTION","REACTOME_VISUAL_PHOTOTRANSDUCTION",58,0.531114358137676,2.05501287021847,2.7242546641011e-05,0.000678884262293993,0.000554027369583507,2180,"tags=38%, list=16%, signal=32%","APOA2/TTR/SDC1/GPC3/RBP4/APOC3/LDLR/SDC4/SDC2/AKR1C1/DHRS9/LRP8/AGRN/FNTB/APOB/APOA1/PLB1/SDC3/LRP1/MYO7A/APOE/GRK4"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",62,0.518040304728469,2.02806803961173,2.80491042046318e-05,0.000680358058630229,0.000555230112897526,2974,"tags=40%, list=22%, signal=32%","FGA/FGG/VTN/FN1/ITGAX/ITGB5/ITGAV/THBS1/ICAM1/FGB/ITGAM/AGRN/COL5A2/COL8A2/BSG/COL2A1/CDH1/ITGA9/ITGA7/LUM/SPP1/ITGA2B/COL9A3/COL7A1/ITGA2"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",59,-0.497385104467713,-2.01863305818346,2.83937552558362e-05,0.000680358058630229,0.000555230112897526,2424,"tags=51%, list=18%, signal=42%","RPS27A/RPS10/RPS20/FAU/RPS14/EIF3B/RPS5/RPS25/RPS7/RPS26/RPS24/RPS2/RPS12/RPS17/EIF3F/EIF3K/RPS21/RPS8/EIF3D/EIF3L/EIF3M/EIF3I/RPS3/RPS4X/PABPC1/RPS6/RPS3A/RPS4Y1/RPS16/RPS29"
"REACTOME_PKR_MEDIATED_SIGNALING","REACTOME_PKR_MEDIATED_SIGNALING",59,0.515430768718189,2.00516851250593,3.22898577423286e-05,0.000753009627182927,0.000614519979605227,1364,"tags=34%, list=10%, signal=31%","TUBB2B/EIF2S2/CDK1/TRIM25/TUBB2A/FANCG/TUBB3/FANCA/TUBA1C/PPP2CB/HERC5/TUBB4B/TUBB6/HSPA2/MAP2K6/DNAJC3/ISG15/CHUK/SPHK1/ADAR"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",172,0.380558735236473,1.77417392006685,3.26344461218925e-05,0.000753009627182927,0.000614519979605227,2366,"tags=31%, list=18%, signal=26%","CXCL1/CXCL2/CCL20/CXCL3/FPR1/HCAR2/CXCR2/KPNA2/FPR2/AGT/CXCR1/CCL4/C5AR1/PDE4B/PLCB2/ADRA2B/GPER1/GNA15/LPAR1/PPP2CB/ACKR3/LPAR2/PRKACA/CAMKK2/GNAI3/PRKCD/SRC/CCL4L2/CDK5/RGS18/RGS16/HCAR3/CXCL5/RGS12/C3/CCR2/CCR1/PPP2R1B/PPP1CA/CXCL10/ITPR3/CXCL16/GNG5/GNA14/S1PR3/GNB2/GAL/CXCL6/GPR37L1/ADORA3/SUCNR1/GNAQ/C5/RGS1"
"REACTOME_SIGNALING_BY_GPCR","REACTOME_SIGNALING_BY_GPCR",396,0.308098013239612,1.56640748541711,3.59089008101175e-05,0.00081349982562557,0.000663885132680832,1855,"tags=20%, list=14%, signal=18%","ADM/CXCL1/CXCL2/CCL20/F2/CXCL3/NTS/FPR1/FFAR2/CCL3/HCAR2/CXCR2/FN1/KPNA2/FPR2/CCL3L3/AGT/PROK2/CXCR1/CCL4/CD55/FGD4/VAV1/C5AR1/PDE4B/PLCB2/EDN1/FZD5/ADRA2B/PTGER2/GPER1/GRK6/GNA15/HBEGF/LPAR1/PAK1/ITSN1/NET1/PPP2CB/ECE2/PLXNB1/ACKR3/LTB4R/ECT2/LPAR2/PRKACA/ADORA2B/CAMKK2/GNAI3/PRKCD/SRC/CCL4L2/CDK5/PTAFR/RGS18/RGS16/HCAR3/CXCL5/RGS12/C3/GPR84/CCR2/CCR1/NRAS/SHH/ECE1/PPP2R1B/PTGFR/PPP1CA/ABR/CXCL10/PREX1/ITPR3/CXCL16/GNG5/NMB/RPS6KA1/GNA14/VAV2/S1PR3/GNB2"
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",398,0.302219879061043,1.53532286074165,3.7313837615226e-05,0.000830232886938779,0.000677540735644893,1702,"tags=21%, list=13%, signal=19%","DUSP9/FGA/FGG/FGFR3/EREG/UBB/FOXM1/JUN/MCL1/JAG1/KLC1/FN1/NCBP2/BCL2A1/HDAC4/CCNB1/TFG/MAP3K11/RAC1/AGTRAP/IQGAP1/FLT3/VAV1/TYK2/KREMEN1/NCOR2/HSP90AA1/FZD5/APH1B/HBEGF/MTOR/CDKN1A/PSEN1/CUX1/FGB/PTPN12/IL10/PPP2CB/AREG/CDK8/PIM1/FOXO3/ZC3HC1/RB1/NRG1/PSMB5/ESR2/PPP1CC/GAB1/MAML3/NR4A1/PTEN/ARAF/BIRC6/PSMA2/MET/RHOG/PSENEN/SPRED2/PSMC3/TPM4/CHUK/KSR1/SRC/DUSP6/LMO7/HIP1/PDGFRB/VCP/HGF/CLTC/AGO4/FGFR1OP2/SND1/RRBP1/SPTBN1/LYN/NRAS/KANK1/SHH/RANBP2/PPP2R1B/AP3B1"
"REACTOME_MRNA_SPLICING","REACTOME_MRNA_SPLICING",197,-0.345023190367565,-1.71203984237548,3.79819367665641e-05,0.000830271810721734,0.000677572500766406,3885,"tags=43%, list=29%, signal=31%","SRSF7/SRSF2/PPIL1/RBM10/HNRNPA2B1/ACIN1/HNRNPA3/MAGOH/POLR2E/LSM6/CWC27/HTATSF1/SRSF11/BCAS2/PRPF38A/GTF2F1/PPIG/POLR2L/FAM50A/HNRNPA1/WDR70/POLR2I/ZNF830/SART1/RBM5/CCAR1/SNRPD3/SNRPE/SNW1/SRSF9/SF3B5/SNRPB2/PRPF4/CRNKL1/DHX38/DHX9/SAP18/PCBP1/POLR2D/SNRNP35/CDC5L/DNAJC8/HNRNPF/PRPF18/RBMX2/USP39/PQBP1/DHX8/CWC15/SF3A2/HNRNPH1/SRSF5/POLR2J/LUC7L3/SRRM1/HNRNPM/SNRPF/ZCRB1/CHERP/SF3B3/RBM22/CCDC12/ISY1/XAB2/SNRNP40/PPIL4/LSM5/PUF60/PRKRIP1/PDCD7/PRPF8/ALYREF/U2AF2/ZMAT2/DDX42/PTBP1/SNRPD2/RNF113A/PCBP2/SF1/PPIE/IK/GCFC2/CACTIN"
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",82,0.472472972882915,1.9462981254586,4.25058782169174e-05,0.000913143521694466,0.00074520287400258,3092,"tags=41%, list=23%, signal=32%","TUBB2B/KLC1/NSF/COPB2/TUBB2A/GBF1/KDELR2/TUBB3/KIF4A/ARF4/TUBA1C/TUBB4B/TUBB6/COPB1/KIF2C/KIF22/RAB1A/ARF1/CENPE/KDELR1/COPA/KIF13B/TUBA1B/KIF18A/KIF20A/KIF11/KLC4/ARFGAP2/NAPG/SURF4/TMED9/TMED7/ZW10/KDELR3"
"REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES","REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES",18,0.738277372881839,2.16549501745476,5.27365749147964e-05,0.00107759864529081,0.000879412259314796,2872,"tags=72%, list=21%, signal=57%","IFI27/TRIM25/IFI44L/HERC5/HSPA5/ISG15/IFIH1/CHUK/IFI44/FKBP5/IFI6/EIF2AK3/ARIH1"
